"Date";"State";"Goog_trend"
2014-06-02;"BE";65
2014-06-03;"BE";65
2014-06-04;"BE";65
2014-06-05;"BE";65
2014-06-06;"BE";65
2014-06-07;"BE";65
2014-06-08;"BE";60
2014-06-09;"BE";60
2014-06-10;"BE";60
2014-06-11;"BE";60
2014-06-12;"BE";60
2014-06-13;"BE";60
2014-06-14;"BE";60
2014-06-15;"BE";62
2014-06-16;"BE";62
2014-06-17;"BE";62
2014-06-18;"BE";62
2014-06-19;"BE";62
2014-06-20;"BE";62
2014-06-21;"BE";62
2014-06-22;"BE";55
2014-06-23;"BE";55
2014-06-24;"BE";55
2014-06-25;"BE";55
2014-06-26;"BE";55
2014-06-27;"BE";55
2014-06-28;"BE";55
2014-06-29;"BE";72
2014-06-30;"BE";72
2014-07-01;"BE";72
2014-07-02;"BE";72
2014-07-03;"BE";72
2014-07-04;"BE";72
2014-07-05;"BE";72
2014-07-06;"BE";58
2014-07-07;"BE";58
2014-07-08;"BE";58
2014-07-09;"BE";58
2014-07-10;"BE";58
2014-07-11;"BE";58
2014-07-12;"BE";58
2014-07-13;"BE";69
2014-07-14;"BE";69
2014-07-15;"BE";69
2014-07-16;"BE";69
2014-07-17;"BE";69
2014-07-18;"BE";69
2014-07-19;"BE";69
2014-07-20;"BE";66
2014-07-21;"BE";66
2014-07-22;"BE";66
2014-07-23;"BE";66
2014-07-24;"BE";66
2014-07-25;"BE";66
2014-07-26;"BE";66
2014-07-27;"BE";71
2014-07-28;"BE";71
2014-07-29;"BE";71
2014-07-30;"BE";71
2014-07-31;"BE";71
2014-08-01;"BE";71
2014-08-02;"BE";71
2014-08-03;"BE";73
2014-08-04;"BE";73
2014-08-05;"BE";73
2014-08-06;"BE";73
2014-08-07;"BE";73
2014-08-08;"BE";73
2014-08-09;"BE";73
2014-08-10;"BE";66
2014-08-11;"BE";66
2014-08-12;"BE";66
2014-08-13;"BE";66
2014-08-14;"BE";66
2014-08-15;"BE";66
2014-08-16;"BE";66
2014-08-17;"BE";77
2014-08-18;"BE";77
2014-08-19;"BE";77
2014-08-20;"BE";77
2014-08-21;"BE";77
2014-08-22;"BE";77
2014-08-23;"BE";77
2014-08-24;"BE";62
2014-08-25;"BE";62
2014-08-26;"BE";62
2014-08-27;"BE";62
2014-08-28;"BE";62
2014-08-29;"BE";62
2014-08-30;"BE";62
2014-08-31;"BE";68
2014-09-01;"BE";68
2014-09-02;"BE";68
2014-09-03;"BE";68
2014-09-04;"BE";68
2014-09-05;"BE";68
2014-09-06;"BE";68
2014-09-07;"BE";64
2014-09-08;"BE";64
2014-09-09;"BE";64
2014-09-10;"BE";64
2014-09-11;"BE";64
2014-09-12;"BE";64
2014-09-13;"BE";64
2014-09-14;"BE";68
2014-09-15;"BE";68
2014-09-16;"BE";68
2014-09-17;"BE";68
2014-09-18;"BE";68
2014-09-19;"BE";68
2014-09-20;"BE";68
2014-09-21;"BE";53
2014-09-22;"BE";53
2014-09-23;"BE";53
2014-09-24;"BE";53
2014-09-25;"BE";53
2014-09-26;"BE";53
2014-09-27;"BE";53
2014-09-28;"BE";67
2014-09-29;"BE";67
2014-09-30;"BE";67
2014-10-01;"BE";67
2014-10-02;"BE";67
2014-10-03;"BE";67
2014-10-04;"BE";67
2014-10-05;"BE";67
2014-10-06;"BE";67
2014-10-07;"BE";67
2014-10-08;"BE";67
2014-10-09;"BE";67
2014-10-10;"BE";67
2014-10-11;"BE";67
2014-10-12;"BE";64
2014-10-13;"BE";64
2014-10-14;"BE";64
2014-10-15;"BE";64
2014-10-16;"BE";64
2014-10-17;"BE";64
2014-10-18;"BE";64
2014-10-19;"BE";75
2014-10-20;"BE";75
2014-10-21;"BE";75
2014-10-22;"BE";75
2014-10-23;"BE";75
2014-10-24;"BE";75
2014-10-25;"BE";75
2014-10-26;"BE";66
2014-10-27;"BE";66
2014-10-28;"BE";66
2014-10-29;"BE";66
2014-10-30;"BE";66
2014-10-31;"BE";66
2014-11-01;"BE";66
2014-11-02;"BE";74
2014-11-03;"BE";74
2014-11-04;"BE";74
2014-11-05;"BE";74
2014-11-06;"BE";74
2014-11-07;"BE";74
2014-11-08;"BE";74
2014-11-09;"BE";62
2014-11-10;"BE";62
2014-11-11;"BE";62
2014-11-12;"BE";62
2014-11-13;"BE";62
2014-11-14;"BE";62
2014-11-15;"BE";62
2014-11-16;"BE";67
2014-11-17;"BE";67
2014-11-18;"BE";67
2014-11-19;"BE";67
2014-11-20;"BE";67
2014-11-21;"BE";67
2014-11-22;"BE";67
2014-11-23;"BE";81
2014-11-24;"BE";81
2014-11-25;"BE";81
2014-11-26;"BE";81
2014-11-27;"BE";81
2014-11-28;"BE";81
2014-11-29;"BE";81
2014-11-30;"BE";83
2014-12-01;"BE";83
2014-12-02;"BE";83
2014-12-03;"BE";83
2014-12-04;"BE";83
2014-12-05;"BE";83
2014-12-06;"BE";83
2014-12-07;"BE";82
2014-12-08;"BE";82
2014-12-09;"BE";82
2014-12-10;"BE";82
2014-12-11;"BE";82
2014-12-12;"BE";82
2014-12-13;"BE";82
2014-12-14;"BE";94
2014-12-15;"BE";94
2014-12-16;"BE";94
2014-12-17;"BE";94
2014-12-18;"BE";94
2014-12-19;"BE";94
2014-12-20;"BE";94
2014-12-21;"BE";78
2014-12-22;"BE";78
2014-12-23;"BE";78
2014-12-24;"BE";78
2014-12-25;"BE";78
2014-12-26;"BE";78
2014-12-27;"BE";78
2014-12-28;"BE";74
2014-12-29;"BE";74
2014-12-30;"BE";74
2014-12-31;"BE";74
2015-01-01;"BE";74
2015-01-02;"BE";74
2015-01-03;"BE";74
2015-01-04;"BE";61
2015-01-05;"BE";61
2015-01-06;"BE";61
2015-01-07;"BE";61
2015-01-08;"BE";61
2015-01-09;"BE";61
2015-01-10;"BE";61
2015-01-11;"BE";60
2015-01-12;"BE";60
2015-01-13;"BE";60
2015-01-14;"BE";60
2015-01-15;"BE";60
2015-01-16;"BE";60
2015-01-17;"BE";60
2015-01-18;"BE";60
2015-01-19;"BE";60
2015-01-20;"BE";60
2015-01-21;"BE";60
2015-01-22;"BE";60
2015-01-23;"BE";60
2015-01-24;"BE";60
2015-01-25;"BE";68
2015-01-26;"BE";68
2015-01-27;"BE";68
2015-01-28;"BE";68
2015-01-29;"BE";68
2015-01-30;"BE";68
2015-01-31;"BE";68
2015-02-01;"BE";68
2015-02-02;"BE";68
2015-02-03;"BE";68
2015-02-04;"BE";68
2015-02-05;"BE";68
2015-02-06;"BE";68
2015-02-07;"BE";68
2015-02-08;"BE";61
2015-02-09;"BE";61
2015-02-10;"BE";61
2015-02-11;"BE";61
2015-02-12;"BE";61
2015-02-13;"BE";61
2015-02-14;"BE";61
2015-02-15;"BE";63
2015-02-16;"BE";63
2015-02-17;"BE";63
2015-02-18;"BE";63
2015-02-19;"BE";63
2015-02-20;"BE";63
2015-02-21;"BE";63
2015-02-22;"BE";51
2015-02-23;"BE";51
2015-02-24;"BE";51
