"Date";"State";"Goog_trend"
2014-08-13;"HE";71
2014-08-14;"HE";71
2014-08-15;"HE";71
2014-08-16;"HE";71
2014-08-17;"HE";75
2014-08-18;"HE";75
2014-08-19;"HE";75
2014-08-20;"HE";75
2014-08-21;"HE";75
2014-08-22;"HE";75
2014-08-23;"HE";75
2014-08-24;"HE";70
2014-08-25;"HE";70
2014-08-26;"HE";70
2014-08-27;"HE";70
2014-08-28;"HE";70
2014-08-29;"HE";70
2014-08-30;"HE";70
2014-08-31;"HE";74
2014-09-01;"HE";74
2014-09-02;"HE";74
2014-09-03;"HE";74
2014-09-04;"HE";74
2014-09-05;"HE";74
2014-09-06;"HE";74
2014-09-07;"HE";63
2014-09-08;"HE";63
2014-09-09;"HE";63
2014-09-10;"HE";63
2014-09-11;"HE";63
2014-09-12;"HE";63
2014-09-13;"HE";63
2014-09-14;"HE";73
2014-09-15;"HE";73
2014-09-16;"HE";73
2014-09-17;"HE";73
2014-09-18;"HE";73
2014-09-19;"HE";73
2014-09-20;"HE";73
2014-09-21;"HE";57
2014-09-22;"HE";57
2014-09-23;"HE";57
2014-09-24;"HE";57
2014-09-25;"HE";57
2014-09-26;"HE";57
2014-09-27;"HE";57
2014-09-28;"HE";69
2014-09-29;"HE";69
2014-09-30;"HE";69
2014-10-01;"HE";69
2014-10-02;"HE";69
2014-10-03;"HE";69
2014-10-04;"HE";69
2014-10-05;"HE";71
2014-10-06;"HE";71
2014-10-07;"HE";71
2014-10-08;"HE";71
2014-10-09;"HE";71
2014-10-10;"HE";71
2014-10-11;"HE";71
2014-10-12;"HE";59
2014-10-13;"HE";59
2014-10-14;"HE";59
2014-10-15;"HE";59
2014-10-16;"HE";59
2014-10-17;"HE";59
2014-10-18;"HE";59
2014-10-19;"HE";74
2014-10-20;"HE";74
2014-10-21;"HE";74
2014-10-22;"HE";74
2014-10-23;"HE";74
2014-10-24;"HE";74
2014-10-25;"HE";74
2014-10-26;"HE";61
2014-10-27;"HE";61
2014-10-28;"HE";61
2014-10-29;"HE";61
2014-10-30;"HE";61
2014-10-31;"HE";61
2014-11-01;"HE";61
2014-11-02;"HE";82
2014-11-03;"HE";82
2014-11-04;"HE";82
2014-11-05;"HE";82
2014-11-06;"HE";82
2014-11-07;"HE";82
2014-11-08;"HE";82
2014-11-09;"HE";69
2014-11-10;"HE";69
2014-11-11;"HE";69
2014-11-12;"HE";69
2014-11-13;"HE";69
2014-11-14;"HE";69
2014-11-15;"HE";69
2014-11-16;"HE";68
2014-11-17;"HE";68
2014-11-18;"HE";68
2014-11-19;"HE";68
2014-11-20;"HE";68
2014-11-21;"HE";68
2014-11-22;"HE";68
2014-11-23;"HE";84
2014-11-24;"HE";84
2014-11-25;"HE";84
2014-11-26;"HE";84
2014-11-27;"HE";84
2014-11-28;"HE";84
2014-11-29;"HE";84
2014-11-30;"HE";88
2014-12-01;"HE";88
2014-12-02;"HE";88
2014-12-03;"HE";88
2014-12-04;"HE";88
2014-12-05;"HE";88
2014-12-06;"HE";88
2014-12-07;"HE";88
2014-12-08;"HE";88
2014-12-09;"HE";88
2014-12-10;"HE";88
2014-12-11;"HE";88
2014-12-12;"HE";88
2014-12-13;"HE";88
2014-12-14;"HE";93
2014-12-15;"HE";93
2014-12-16;"HE";93
2014-12-17;"HE";93
2014-12-18;"HE";93
2014-12-19;"HE";93
2014-12-20;"HE";93
2014-12-21;"HE";84
2014-12-22;"HE";84
2014-12-23;"HE";84
2014-12-24;"HE";84
2014-12-25;"HE";84
2014-12-26;"HE";84
2014-12-27;"HE";84
2014-12-28;"HE";66
2014-12-29;"HE";66
2014-12-30;"HE";66
2014-12-31;"HE";66
2015-01-01;"HE";66
2015-01-02;"HE";66
2015-01-03;"HE";66
2015-01-04;"HE";76
2015-01-05;"HE";76
2015-01-06;"HE";76
2015-01-07;"HE";76
2015-01-08;"HE";76
2015-01-09;"HE";76
2015-01-10;"HE";76
2015-01-11;"HE";71
2015-01-12;"HE";71
2015-01-13;"HE";71
2015-01-14;"HE";71
2015-01-15;"HE";71
2015-01-16;"HE";71
2015-01-17;"HE";71
2015-01-18;"HE";69
2015-01-19;"HE";69
2015-01-20;"HE";69
2015-01-21;"HE";69
2015-01-22;"HE";69
2015-01-23;"HE";69
2015-01-24;"HE";69
2015-01-25;"HE";84
2015-01-26;"HE";84
2015-01-27;"HE";84
2015-01-28;"HE";84
2015-01-29;"HE";84
2015-01-30;"HE";84
2015-01-31;"HE";84
2015-02-01;"HE";77
2015-02-02;"HE";77
2015-02-03;"HE";77
2015-02-04;"HE";77
2015-02-05;"HE";77
2015-02-06;"HE";77
2015-02-07;"HE";77
2015-02-08;"HE";69
2015-02-09;"HE";69
2015-02-10;"HE";69
2015-02-11;"HE";69
2015-02-12;"HE";69
2015-02-13;"HE";69
2015-02-14;"HE";69
2015-02-15;"HE";73
2015-02-16;"HE";73
2015-02-17;"HE";73
2015-02-18;"HE";73
2015-02-19;"HE";73
2015-02-20;"HE";73
2015-02-21;"HE";73
2015-02-22;"HE";62
2015-02-23;"HE";62
2015-02-24;"HE";62
2015-02-25;"HE";62
2015-02-26;"HE";62
2015-02-27;"HE";62
2015-02-28;"HE";62
2015-03-01;"HE";75
2015-03-02;"HE";75
2015-03-03;"HE";75
2015-03-04;"HE";75
2015-03-05;"HE";75
2015-03-06;"HE";75
2015-03-07;"HE";75
2015-03-08;"HE";70
2015-03-09;"HE";70
2015-03-10;"HE";70
2015-03-11;"HE";70
2015-03-12;"HE";70
2015-03-13;"HE";70
2015-03-14;"HE";70
2015-03-15;"HE";75
2015-03-16;"HE";75
2015-03-17;"HE";75
2015-03-18;"HE";75
2015-03-19;"HE";75
2015-03-20;"HE";75
2015-03-21;"HE";75
2015-03-22;"HE";63
2015-03-23;"HE";63
2015-03-24;"HE";63
2015-03-25;"HE";63
2015-03-26;"HE";63
2015-03-27;"HE";63
2015-03-28;"HE";63
2015-03-29;"HE";79
2015-03-30;"HE";79
2015-03-31;"HE";79
2015-04-01;"HE";79
2015-04-02;"HE";79
2015-04-03;"HE";79
2015-04-04;"HE";79
2015-04-05;"HE";68
2015-04-06;"HE";68
2015-04-07;"HE";68
2015-04-08;"HE";68
2015-04-09;"HE";68
2015-04-10;"HE";68
2015-04-11;"HE";68
2015-04-12;"HE";73
2015-04-13;"HE";73
2015-04-14;"HE";73
2015-04-15;"HE";73
2015-04-16;"HE";73
2015-04-17;"HE";73
2015-04-18;"HE";73
2015-04-19;"HE";61
2015-04-20;"HE";61
2015-04-21;"HE";61
2015-04-22;"HE";61
2015-04-23;"HE";61
2015-04-24;"HE";61
2015-04-25;"HE";61
2015-04-26;"HE";72
2015-04-27;"HE";72
2015-04-28;"HE";72
2015-04-29;"HE";72
2015-04-30;"HE";72
2015-05-01;"HE";72
2015-05-02;"HE";72
2015-05-03;"HE";77
2015-05-04;"HE";77
2015-05-05;"HE";77
2015-05-06;"HE";77
2015-05-07;"HE";77
2015-05-08;"HE";77
2015-05-09;"HE";77
2015-05-10;"HE";62
2015-05-11;"HE";62
2015-05-12;"HE";62
2015-05-13;"HE";62
2015-05-14;"HE";62
2015-05-15;"HE";62
2015-05-16;"HE";62
2015-05-17;"HE";76
2015-05-18;"HE";76
2015-05-19;"HE";76
2015-05-20;"HE";76
2015-05-21;"HE";76
2015-05-22;"HE";76
2015-05-23;"HE";76
2015-05-24;"HE";60
2015-05-25;"HE";60
2015-05-26;"HE";60
2015-05-27;"HE";60
2015-05-28;"HE";60
2015-05-29;"HE";60
2015-05-30;"HE";60
2015-05-31;"HE";88
2015-06-01;"HE";88
2015-06-02;"HE";88
2015-06-03;"HE";88
2015-06-04;"HE";88
2015-06-05;"HE";88
2015-06-06;"HE";88
2015-06-07;"HE";71
2015-06-08;"HE";71
2015-06-09;"HE";71
2015-06-10;"HE";71
2015-06-11;"HE";71
2015-06-12;"HE";71
2015-06-13;"HE";71
2015-06-14;"HE";85
2015-06-15;"HE";85
2015-06-16;"HE";85
2015-06-17;"HE";85
2015-06-18;"HE";85
2015-06-19;"HE";85
2015-06-20;"HE";85
2015-06-21;"HE";69
2015-06-22;"HE";69
2015-06-23;"HE";69
2015-06-24;"HE";69
2015-06-25;"HE";69
2015-06-26;"HE";69
2015-06-27;"HE";69
2015-06-28;"HE";82
2015-06-29;"HE";82
2015-06-30;"HE";82
2015-07-01;"HE";82
2015-07-02;"HE";82
2015-07-03;"HE";82
2015-07-04;"HE";82
2015-07-05;"HE";76
2015-07-06;"HE";76
2015-07-07;"HE";76
2015-07-08;"HE";76
2015-07-09;"HE";76
2015-07-10;"HE";76
2015-07-11;"HE";76
2015-07-12;"HE";90
2015-07-13;"HE";90
2015-07-14;"HE";90
2015-07-15;"HE";90
2015-07-16;"HE";90
2015-07-17;"HE";90
2015-07-18;"HE";90
2015-07-19;"HE";68
2015-07-20;"HE";68
2015-07-21;"HE";68
2015-07-22;"HE";68
2015-07-23;"HE";68
2015-07-24;"HE";68
2015-07-25;"HE";68
2015-07-26;"HE";91
2015-07-27;"HE";91
2015-07-28;"HE";91
2015-07-29;"HE";91
2015-07-30;"HE";91
2015-07-31;"HE";91
2015-08-01;"HE";91
2015-08-02;"HE";85
2015-08-03;"HE";85
2015-08-04;"HE";85
2015-08-05;"HE";85
2015-08-06;"HE";85
2015-08-07;"HE";85
2015-08-08;"HE";85
2015-08-09;"HE";82
2015-08-10;"HE";82
2015-08-11;"HE";82
2015-08-12;"HE";82
2015-08-13;"HE";82
2015-08-14;"HE";82
2015-08-15;"HE";82
2015-08-16;"HE";86
2015-08-17;"HE";86
2015-08-18;"HE";86
2015-08-19;"HE";86
2015-08-20;"HE";86
2015-08-21;"HE";86
2015-08-22;"HE";86
2015-08-23;"HE";76
2015-08-24;"HE";76
2015-08-25;"HE";76
2015-08-26;"HE";76
2015-08-27;"HE";76
2015-08-28;"HE";76
2015-08-29;"HE";76
2015-08-30;"HE";91
2015-08-31;"HE";91
2015-09-01;"HE";91
2015-09-02;"HE";91
2015-09-03;"HE";91
2015-09-04;"HE";91
2015-09-05;"HE";91
2015-09-06;"HE";67
2015-09-07;"HE";67
2015-09-08;"HE";67
2015-09-09;"HE";67
2015-09-10;"HE";67
2015-09-11;"HE";67
2015-09-12;"HE";67
2015-09-13;"HE";81
2015-09-14;"HE";81
2015-09-15;"HE";81
2015-09-16;"HE";81
2015-09-17;"HE";81
