"Date";"State";"Goog_trend"
2015-02-11;"BY";65
2015-02-12;"BY";65
2015-02-13;"BY";65
2015-02-14;"BY";65
2015-02-15;"BY";80
2015-02-16;"BY";80
2015-02-17;"BY";80
2015-02-18;"BY";80
2015-02-19;"BY";80
2015-02-20;"BY";80
2015-02-21;"BY";80
2015-02-22;"BY";69
2015-02-23;"BY";69
2015-02-24;"BY";69
2015-02-25;"BY";69
2015-02-26;"BY";69
2015-02-27;"BY";69
2015-02-28;"BY";69
2015-03-01;"BY";65
2015-03-02;"BY";65
2015-03-03;"BY";65
2015-03-04;"BY";65
2015-03-05;"BY";65
2015-03-06;"BY";65
2015-03-07;"BY";65
2015-03-08;"BY";61
2015-03-09;"BY";61
2015-03-10;"BY";61
2015-03-11;"BY";61
2015-03-12;"BY";61
2015-03-13;"BY";61
2015-03-14;"BY";61
2015-03-15;"BY";65
2015-03-16;"BY";65
2015-03-17;"BY";65
2015-03-18;"BY";65
2015-03-19;"BY";65
2015-03-20;"BY";65
2015-03-21;"BY";65
2015-03-22;"BY";63
2015-03-23;"BY";63
2015-03-24;"BY";63
2015-03-25;"BY";63
2015-03-26;"BY";63
2015-03-27;"BY";63
2015-03-28;"BY";63
2015-03-29;"BY";74
2015-03-30;"BY";74
2015-03-31;"BY";74
2015-04-01;"BY";74
2015-04-02;"BY";74
2015-04-03;"BY";74
2015-04-04;"BY";74
2015-04-05;"BY";72
2015-04-06;"BY";72
2015-04-07;"BY";72
2015-04-08;"BY";72
2015-04-09;"BY";72
2015-04-10;"BY";72
2015-04-11;"BY";72
2015-04-12;"BY";68
2015-04-13;"BY";68
2015-04-14;"BY";68
2015-04-15;"BY";68
2015-04-16;"BY";68
2015-04-17;"BY";68
2015-04-18;"BY";68
2015-04-19;"BY";64
2015-04-20;"BY";64
2015-04-21;"BY";64
2015-04-22;"BY";64
2015-04-23;"BY";64
2015-04-24;"BY";64
2015-04-25;"BY";64
2015-04-26;"BY";74
2015-04-27;"BY";74
2015-04-28;"BY";74
2015-04-29;"BY";74
2015-04-30;"BY";74
2015-05-01;"BY";74
2015-05-02;"BY";74
2015-05-03;"BY";74
2015-05-04;"BY";74
2015-05-05;"BY";74
2015-05-06;"BY";74
2015-05-07;"BY";74
2015-05-08;"BY";74
2015-05-09;"BY";74
2015-05-10;"BY";64
2015-05-11;"BY";64
2015-05-12;"BY";64
2015-05-13;"BY";64
2015-05-14;"BY";64
2015-05-15;"BY";64
2015-05-16;"BY";64
2015-05-17;"BY";77
2015-05-18;"BY";77
2015-05-19;"BY";77
2015-05-20;"BY";77
2015-05-21;"BY";77
2015-05-22;"BY";77
2015-05-23;"BY";77
2015-05-24;"BY";68
2015-05-25;"BY";68
2015-05-26;"BY";68
2015-05-27;"BY";68
2015-05-28;"BY";68
2015-05-29;"BY";68
2015-05-30;"BY";68
2015-05-31;"BY";80
2015-06-01;"BY";80
2015-06-02;"BY";80
2015-06-03;"BY";80
2015-06-04;"BY";80
2015-06-05;"BY";80
2015-06-06;"BY";80
2015-06-07;"BY";62
2015-06-08;"BY";62
2015-06-09;"BY";62
2015-06-10;"BY";62
2015-06-11;"BY";62
2015-06-12;"BY";62
2015-06-13;"BY";62
2015-06-14;"BY";88
2015-06-15;"BY";88
2015-06-16;"BY";88
2015-06-17;"BY";88
2015-06-18;"BY";88
2015-06-19;"BY";88
2015-06-20;"BY";88
2015-06-21;"BY";69
2015-06-22;"BY";69
2015-06-23;"BY";69
2015-06-24;"BY";69
2015-06-25;"BY";69
2015-06-26;"BY";69
2015-06-27;"BY";69
2015-06-28;"BY";82
2015-06-29;"BY";82
2015-06-30;"BY";82
2015-07-01;"BY";82
2015-07-02;"BY";82
2015-07-03;"BY";82
2015-07-04;"BY";82
2015-07-05;"BY";69
2015-07-06;"BY";69
2015-07-07;"BY";69
2015-07-08;"BY";69
2015-07-09;"BY";69
2015-07-10;"BY";69
2015-07-11;"BY";69
2015-07-12;"BY";79
2015-07-13;"BY";79
2015-07-14;"BY";79
2015-07-15;"BY";79
2015-07-16;"BY";79
2015-07-17;"BY";79
2015-07-18;"BY";79
2015-07-19;"BY";73
2015-07-20;"BY";73
2015-07-21;"BY";73
2015-07-22;"BY";73
2015-07-23;"BY";73
2015-07-24;"BY";73
2015-07-25;"BY";73
2015-07-26;"BY";82
2015-07-27;"BY";82
2015-07-28;"BY";82
2015-07-29;"BY";82
2015-07-30;"BY";82
2015-07-31;"BY";82
2015-08-01;"BY";82
2015-08-02;"BY";86
2015-08-03;"BY";86
2015-08-04;"BY";86
2015-08-05;"BY";86
2015-08-06;"BY";86
2015-08-07;"BY";86
2015-08-08;"BY";86
2015-08-09;"BY";74
2015-08-10;"BY";74
2015-08-11;"BY";74
2015-08-12;"BY";74
2015-08-13;"BY";74
2015-08-14;"BY";74
2015-08-15;"BY";74
2015-08-16;"BY";80
2015-08-17;"BY";80
2015-08-18;"BY";80
2015-08-19;"BY";80
2015-08-20;"BY";80
2015-08-21;"BY";80
2015-08-22;"BY";80
2015-08-23;"BY";70
2015-08-24;"BY";70
2015-08-25;"BY";70
2015-08-26;"BY";70
2015-08-27;"BY";70
2015-08-28;"BY";70
2015-08-29;"BY";70
2015-08-30;"BY";76
2015-08-31;"BY";76
2015-09-01;"BY";76
2015-09-02;"BY";76
2015-09-03;"BY";76
2015-09-04;"BY";76
2015-09-05;"BY";76
2015-09-06;"BY";68
2015-09-07;"BY";68
2015-09-08;"BY";68
2015-09-09;"BY";68
2015-09-10;"BY";68
2015-09-11;"BY";68
2015-09-12;"BY";68
2015-09-13;"BY";78
2015-09-14;"BY";78
2015-09-15;"BY";78
2015-09-16;"BY";78
2015-09-17;"BY";78
